tar_ori,tar_pos,dist_tilt,dist_pos,tar_pos_type,dist_pos_type,dist_letter,dist_ori,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions_key.keys,instructions_key.rt,instructions_key.started,instructions_key.stopped,instructions_text.started,instructions_text.stopped,fixcross.started,fixcross.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,fixcross_search.started,fixcross_search.stopped,feedback_text.started,feedback_text.stopped,break_key.keys,break_key.started,break_key.stopped,break_key.rt,text.started,text.stopped,key_pq1.keys,key_pq1.rt,key_pq1.started,key_pq1.stopped,text_2.started,text_2.stopped,key_pq2.keys,key_pq2.rt,key_pq2.started,key_pq2.stopped,participant,group,age,sex,date,expName,psychopyVersion,frameRate,
2,2,2,-1,0,0,0,0,0,564,564,564,,,,,,,1916.1888662000001,None,f,1,1.4909488999996938,1917.1884960000002,None,1917.1884960000002,None,1918.6938593999998,None,None,1919.1995357299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,-1,0,0,1,0,0,565,565,565,,,,,,,1919.1997322000002,None,j,1,0.6401272000002791,1920.1989604,None,1920.1989604,None,1920.8579783,None,None,1921.36359403,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,-1,0,0,1,1,0,566,566,566,,,,,,,1921.3636658,None,j,1,0.4922569000000294,1922.3630094,None,1922.3630094,None,1922.8691419000002,None,None,1923.37473843,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,-1,0,0,1,1,0,567,567,567,,,,,,,1923.3747798,None,j,1,0.5767005000002428,1924.3741888,None,1924.3741888,None,1924.9622239999999,None,None,1925.46826933,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,-1,0,0,0,1,0,568,568,568,,,,,,,1925.4682673000002,None,j,1,0.6911603999997169,1926.4676474000003,None,1926.4676474000003,None,1927.1736363999999,None,None,1927.67932663,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,-1,0,0,1,1,0,569,569,569,,,,,,,1927.6793748,None,f,1,0.7200511000000915,1928.6787537,None,1928.6787537,None,1929.4200093,None,None,1929.9257007299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,-1,0,0,0,1,0,570,570,570,,,,,,,1929.9257415000002,None,f,1,0.9863393999999062,1930.9250980000002,None,1930.9250980000002,None,1931.9251379000002,None,None,1932.4308194300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,-1,0,0,0,0,0,571,571,571,,,,,,,1932.4305479,None,j,1,0.8814385000000584,1933.4301762999999,None,1933.4301762999999,None,1934.3244091000001,None,None,1934.8301019300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,-1,0,0,1,1,0,572,572,572,,,,,,,1934.8298213000003,None,f,1,1.1052972000002228,1935.8295235,None,1935.8295235,None,1936.9468278,None,None,1937.45250273,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,-1,0,0,0,1,0,573,573,573,,,,,,,1937.4525626,None,f,1,0.6749672000000828,1938.4521871000002,None,1938.4521871000002,None,1939.1461617999998,None,None,1939.65215933,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,-1,0,0,0,0,0,574,574,574,,,,,,,1939.6522637000003,None,f,1,0.6831987000000481,1940.6515944000002,None,1940.6515944000002,None,1941.3458028,None,None,1941.8514783300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,-1,0,0,1,0,0,575,575,575,,,,,,,1941.8515445000003,None,j,1,0.6119816000000355,1942.8509439,None,1942.8509439,None,1943.4742776000003,None,None,1943.9802574300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,-1,0,0,0,0,0,576,576,576,,,,,,,1943.980384,None,j,0,0.5951291999999739,1944.979687,None,1944.979687,None,1945.5912649000002,None,None,1946.09727063,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,-1,0,0,0,0,0,577,577,577,,,,,,,1946.096997,None,j,1,1.3268048999998427,1947.0966598999998,None,1947.0966598999998,None,1948.4374603,None,None,1948.9434943299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,-1,0,0,1,1,0,578,578,578,,,,,,,1948.9435102000002,None,f,1,0.816682000000128,1949.9428868,None,1949.9428868,None,1950.7779268,None,None,1951.2839638300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,-1,0,0,0,0,0,579,579,579,,,,,,,1951.2839878999998,None,j,1,0.9401910999999927,1952.2833638000002,None,1952.2833638000002,None,1953.2360046,None,None,1953.74199443,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,-1,0,0,0,1,0,580,580,580,,,,,,,1953.7419086999998,None,f,1,0.7221233000000211,1954.7414371999998,None,1954.7414371999998,None,1955.4827630999998,None,None,1955.98838513,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,-1,0,0,1,0,0,581,581,581,,,,,,,1955.9887379000002,None,f,1,0.715641400000095,1956.9878098,None,1956.9878098,None,1957.7174226000002,None,None,1958.2226983300002,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,-1,0,0,1,1,0,582,582,582,,,,,,,1958.2227176000001,None,f,1,0.8808544000003167,1959.2227472,None,1959.2227472,None,1960.1166040000003,None,None,1960.6221227299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,-1,0,0,0,1,0,583,583,583,,,,,,,1960.6224201999999,None,f,1,1.1217461000001094,1961.6217096999999,None,1961.6217096999999,None,1962.7628791000002,None,None,1963.26820443,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,-1,0,0,0,0,0,584,584,584,,,,,,,1963.2685968,None,f,1,0.7635976999999912,1964.2679589,None,1964.2679589,None,1965.0445832,None,None,1965.5501923299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,-1,0,0,0,1,0,585,585,585,,,,,,,1965.5502428,None,j,1,1.521871999999803,1966.549548,None,1966.549548,None,1968.0903478,None,None,1968.5963342300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,-1,0,0,1,0,0,586,586,586,,,,,,,1968.5960585000003,None,j,1,1.3065964000002168,1969.5962571,None,1969.5962571,None,1970.9133900000002,None,None,1971.41868863,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,1,-1,0,0,0,1,0,587,587,587,,,,,,,1971.4189833,None,j,1,0.517187400000239,1972.4184292999998,None,1972.4184292999998,None,1972.9476503,None,None,1973.45369713,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,-1,0,0,0,1,0,588,588,588,,,,,,,1973.4540659,None,f,1,1.0897773000001507,1974.4531053,None,1974.4531053,None,1975.558653,None,None,1976.0646422300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,-1,0,0,1,1,0,589,589,589,,,,,,,1976.0647038000002,None,j,1,0.9274556999998822,1977.0640160000003,None,1977.0640160000003,None,1978.0049666,None,None,1978.51064623,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,-1,0,0,1,1,0,590,590,590,,,,,,,1978.5110255,None,f,1,1.0244295999996211,1979.5103957000001,None,1979.5103957000001,None,1980.5456982,None,None,1981.0513790300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,-1,0,0,0,0,0,591,591,591,,,,,,,1981.0514825,None,j,1,0.7080478000002586,1982.0508009,None,1982.0508009,None,1982.7803102000003,None,None,1983.28569113,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,-1,0,0,1,1,0,592,592,592,,,,,,,1983.2860922999998,None,f,1,1.0654404000001705,1984.2854167,None,1984.2854167,None,1985.3677643,None,None,1985.8734367299999,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,-1,0,0,0,1,0,593,593,593,,,,,,,1985.8734981000002,None,f,1,0.7019734000000426,1986.8728944,None,1986.8728944,None,1987.5903220999999,None,None,1988.09630513,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,-1,0,0,0,1,0,594,594,594,,,,,,,1988.0964768,None,f,1,0.815784899999926,1989.095737,None,1989.095737,None,1989.9307893999999,None,None,1990.43681303,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,-1,0,0,1,0,0,595,595,595,,,,,,,1990.4364937999999,None,j,1,0.7947364999999991,1991.4361278000001,None,1991.4361278000001,None,1992.2480294000002,None,None,1992.7537219299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,1,-1,0,0,1,0,0,596,596,596,,,,,,,1992.7536142,None,f,1,0.9264495000002171,1993.7531417,None,1993.7531417,None,1994.6944174999999,None,None,1995.2000312300001,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,-1,0,0,0,1,0,597,597,597,,,,,,,1995.1997681000003,None,f,1,0.7834801000003608,1996.1993831,None,1996.1993831,None,1996.9996363,None,None,1997.5052030299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,-1,0,0,0,1,0,598,598,598,,,,,,,1997.5052586000002,None,j,1,0.5422628999999688,1998.5045752,None,1998.5045752,None,1999.0577277000002,None,None,1999.5634088299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,2,-1,0,0,1,0,0,599,599,599,,,,,,,1999.5634570000002,None,j,1,0.5325386999998045,2000.5628381000001,None,2000.5628381000001,None,2001.1156339,None,space,2001.6218245999999,None,556.6094973999998,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,1,1,3,0,1,0,600,600,600,,,,,,,2558.2529182,None,j,1,1.6027029000001676,2559.2526843,None,2559.2526843,None,2560.8757157,None,None,2561.38102813,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,0,1,3,1,1,0,601,601,601,,,,,,,2561.3813834000002,None,j,1,0.730164699999932,2562.3811412,None,2562.3811412,None,2563.1220532,None,None,2563.62770593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,7,1,3,0,0,0,602,602,602,,,,,,,2563.6274376,None,j,0,0.8205462999999327,2564.6274513,None,2564.6274513,None,2565.4624959000002,None,None,2565.96817033,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,0,1,6,2,3,0,0,0,603,603,603,,,,,,,2565.9682305,None,j,1,0.6882362999999714,2566.9679418,None,2566.9679418,None,2567.6732676,None,None,2568.17927523,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,5,1,3,0,0,0,604,604,604,,,,,,,2568.1793862,None,f,1,0.764275699999871,2569.1790159,None,2569.1790159,None,2569.9552583,None,None,2570.46094073,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,1,5,1,1,1,0,0,605,605,605,,,,,,,2570.4610165,None,f,1,0.899192899999889,2571.4607477,None,2571.4607477,None,2572.3776529,None,None,2572.88373703,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,4,1,3,1,1,0,606,606,606,,,,,,,2572.8838715,None,j,1,0.7638450999997985,2573.8835312,None,2573.8835312,None,2574.6597548,None,None,2575.1654192299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,5,1,2,0,0,0,607,607,607,,,,,,,2575.1655738,None,f,1,1.778182999999899,2576.165135,None,2576.165135,None,2577.9648694,None,None,2578.47027583,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,4,2,6,3,2,0,1,0,608,608,608,,,,,,,2578.4703347,None,j,1,0.7935424000002058,2579.4700926,None,2579.4700926,None,2580.2816681,None,None,2580.78722033,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,5,1,3,1,0,0,609,609,609,,,,,,,2580.7872827,None,j,1,0.6367005000001882,2581.7866379,None,2581.7866379,None,2582.4455894000002,None,None,2582.95095743,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,4,1,3,1,1,0,610,610,610,,,,,,,2582.9513089,None,j,1,0.8888542999998208,2583.951177,None,2583.951177,None,2584.856619,None,None,2585.36228253,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,6,2,3,1,3,1,1,0,611,611,611,,,,,,,2585.3623563,None,j,1,1.6618631999999707,2586.3617478,None,2586.3617478,None,2588.04389,None,None,2588.54924533,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,2,1,3,0,0,0,612,612,612,,,,,,,2588.5496292000003,None,f,1,0.7146271999999954,2589.5493536,None,2589.5493536,None,2590.2785081,None,None,2590.78419133,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,7,2,3,1,2,1,1,0,613,613,613,,,,,,,2590.7842457,None,f,1,0.8957164999997076,2591.7836179,None,2591.7836179,None,2592.6895745,None,None,2593.19543283,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,4,1,2,0,0,0,614,614,614,,,,,,,2593.195327,None,f,1,0.8530190999999832,2594.1949669,None,2594.1949669,None,2595.0649877,None,None,2595.57097133,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,3,1,3,0,0,0,615,615,615,,,,,,,2595.5710404,None,j,1,0.973569100000077,2596.5703924,None,2596.5703924,None,2597.5588878,None,None,2598.06433693,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,2,2,1,3,1,0,0,616,616,616,,,,,,,2598.0643786,None,f,1,1.6471615000000384,2599.0641418,None,2599.0641418,None,2600.7223988,None,None,2601.22807633,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,2,3,1,2,0,1,0,617,617,617,,,,,,,2601.2281347,None,f,1,1.4114223000001402,2602.2278869,None,2602.2278869,None,2603.651035,None,None,2604.15661113,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,2,2,3,1,0,0,618,618,618,,,,,,,2604.1566445,None,f,1,1.795592399999805,2605.1564042,None,2605.1564042,None,2606.9675589,None,None,2607.47324683,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,1,1,1,3,0,1,0,619,619,619,,,,,,,2607.4733053,None,j,1,1.5025017999996635,2608.4728458,None,2608.4728458,None,2609.9903311000003,None,None,2610.49589053,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,0,1,3,0,1,0,620,620,620,,,,,,,2610.4959065000003,None,j,1,1.6644123999999465,2611.495671,None,2611.495671,None,2613.1775244,None,None,2613.68313643,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,1,2,2,1,0,0,0,621,621,621,,,,,,,2613.6832003,None,j,1,0.7967349999998987,2614.682926,None,2614.682926,None,2615.4946514,None,None,2616.00007113,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,1,1,3,1,0,0,622,622,622,,,,,,,2616.0001163,None,j,1,1.503478300000097,2616.9998792,None,2616.9998792,None,2618.5170034000002,None,None,2619.02268423,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,2,0,1,3,1,1,0,623,623,623,,,,,,,2619.0227346,None,f,1,0.8974764999998115,2620.0225037,None,2620.0225037,None,2620.9398952,None,None,2621.44515743,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,7,1,3,0,0,0,624,624,624,,,,,,,2621.4452204,None,j,1,1.5139561000000867,2622.4454046,None,2622.4454046,None,2623.9741727,None,None,2624.47984413,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,6,1,3,0,0,0,625,625,625,,,,,,,2624.4799093,None,j,1,1.4884566000000632,2625.4796195,None,2625.4796195,None,2626.9847686000003,None,None,2627.49069693,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,0,1,5,1,3,0,0,0,626,626,626,,,,,,,2627.4907589,None,f,1,1.1334960999997747,2628.4904466000003,None,2628.4904466000003,None,2629.643044,None,None,2630.14857143,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,4,1,3,0,1,0,627,627,627,,,,,,,2630.1487826000002,None,j,1,0.7468905999999151,2631.1484752,None,2631.1484752,None,2631.9126238,None,None,2632.41862463,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,1,2,1,1,1,0,628,628,628,,,,,,,2632.4187017,None,j,1,1.1340058000000681,2633.4180534,None,2633.4180534,None,2634.5709554,None,None,2635.0766444299998,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,0,1,3,1,0,0,629,629,629,,,,,,,2635.0767206,None,j,1,1.3549332000002323,2636.0764499,None,2636.0764499,None,2637.4523008,None,None,2637.95781313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,1,1,2,0,1,0,630,630,630,,,,,,,2637.9581663,None,j,1,2.074177200000122,2638.9578727000003,None,2638.9578727000003,None,2641.05135,None,None,2641.55702173,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,2,0,1,3,0,1,0,631,631,631,,,,,,,2641.5570849,None,j,1,1.2270362999997815,2642.556878,None,2642.556878,None,2643.8031417,None,None,2644.30914093,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,1,2,5,2,1,0,1,0,632,632,632,,,,,,,2644.3091931,None,j,1,0.5548391000002084,2645.3085564000003,None,2645.3085564000003,None,2645.8734841,None,None,2646.37910583,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,4,1,3,1,0,0,633,633,633,,,,,,,2646.37883,None,f,1,0.8364808000001176,2647.3789039,None,2647.3789039,None,2648.2370935,None,None,2648.74320723,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,2,3,1,3,0,0,0,634,634,634,,,,,,,2648.7431451,None,f,1,0.6331965999997919,2649.7428258,None,2649.7428258,None,2650.389697,None,None,2650.89536853,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,2,2,3,0,1,0,635,635,635,,,,,,,2650.8954306,None,f,1,1.4888997000002746,2651.8951231,None,2651.8951231,None,2653.4005948,None,None,2653.90623153,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,1,1,1,3,1,0,0,636,636,636,,,,,,,2653.9062701000003,None,j,1,0.9580815999997867,2654.9060303,None,2654.9060303,None,2655.8822054,None,None,2656.38782373,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,2,1,2,0,0,0,637,637,637,,,,,,,2656.3879135,None,j,1,0.6048329999998714,2657.3872525,None,2657.3872525,None,2658.0109618,None,None,2658.51661663,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,1,1,1,3,1,1,0,638,638,638,,,,,,,2658.5166569000003,None,f,1,0.9560142999998789,2659.5160343000002,None,2659.5160343000002,None,2660.492198,None,None,2660.99819583,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,7,2,0,1,3,0,0,0,639,639,639,,,,,,,2660.9982521,None,j,1,1.2904045000000224,2661.9976186,None,2661.9976186,None,2663.3034263,None,None,2663.80909793,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,7,1,3,0,0,0,640,640,640,,,,,,,2663.8091705,None,j,1,1.7112099000000853,2664.8088543,None,2664.8088543,None,2666.5377332000003,None,None,2667.04340783,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,4,2,6,1,3,0,1,0,641,641,641,,,,,,,2667.0434837000003,None,f,1,0.876843000000008,2668.0431644,None,2668.0431644,None,2668.9370351000002,None,None,2669.44268633,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,1,1,5,1,3,0,1,0,642,642,642,,,,,,,2669.4427487000003,None,f,1,0.9888829999999871,2670.4425098,None,2670.4425098,None,2671.4422655,None,None,2671.9474955299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,3,1,6,1,2,0,0,0,643,643,643,,,,,,,2671.9478618,None,j,1,1.380451400000311,2672.9476271,None,2672.9476271,None,2674.3472165,None,None,2674.8528200299997,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,5,1,3,0,1,0,644,644,644,,,,,,,2674.8529311,None,f,1,0.9067645999998604,2675.852634,None,2675.852634,None,2676.7699273,None,None,2677.27531313,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,5,2,4,1,3,0,1,0,645,645,645,,,,,,,2677.275659,None,j,1,1.0600647000001118,2678.2753556000002,None,2678.2753556000002,None,2679.3573682,None,None,2679.86306463,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,6,1,3,1,3,0,0,0,646,646,646,,,,,,,2679.8631686,None,f,1,1.0651569999999992,2680.8628105000003,None,2680.8628105000003,None,2681.9449097,None,None,2682.45056953,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,5,2,2,1,3,0,1,0,647,647,647,,,,,,,2682.4507827,None,f,1,0.7981173999996827,2683.449939,None,2683.449939,None,2684.2618055000003,None,None,2684.76746143,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,1,1,1,3,0,0,0,648,648,648,,,,,,,2684.7676331000002,None,f,1,1.1048546000001807,2685.7671979,None,2685.7671979,None,2686.8845144,None,None,2687.38986593,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,3,1,7,1,1,0,1,0,649,649,649,,,,,,,2687.3902552,None,f,1,1.2814814000003025,2688.3899377000002,None,2688.3899377000002,None,2689.6837018,None,None,2690.18903463,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,2,0,1,2,1,0,0,650,650,650,,,,,,,2690.1894057,None,j,1,1.8268797999999151,2691.1890973,None,2691.1890973,None,2693.0355939,None,None,2693.54127743,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
1,2,1,7,1,3,1,0,0,651,651,651,,,,,,,2693.5413289000003,None,j,1,0.9390475000000151,2694.5410195,None,2694.5410195,None,2695.4937104,None,None,2695.99934553,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
2,2,2,6,1,3,0,0,0,652,652,652,,,,,,,2695.9994504,None,f,1,0.8649438000002192,2696.9990992000003,None,2696.9990992000003,None,2697.8812205,None,None,2698.38691203,None,,,,,,,,,,,,,,B_01_AA,1,27,M,2021_Jun_15_1638,dyndist,2020.2.10,85.0142058737579,
